410266,43,M,W,All Other Larceny,Residence,Personal Weapons,ST. ALBANS
410276,19,M,W,Aggravated Assault,Public Road,Knife,ST. ALBANS
410283,33,M,W,Aggravated Assault,Residence,Motor Vehicle,ST. ALBANS
410286,60,M,W,Aggravated Assault,Residence,Personal Weapons,ST. ALBANS
410293,36,M,W,Simple Assault,Residence,Personal Weapons,ST. ALBANS
410298,29,F,W,Simple Assault,Residence,None,ST. ALBANS
411184,42,M,W,Aggravated Assault,Residence,Personal Weapons,ST. ALBANS
411197,14,M,W,Simple Assault,Other/Unknown,None,ST. ALBANS
411210,24,M,W,Simple Assault,Residence,Personal Weapons,ST. ALBANS
411216,53,M,W,Simple Assault,Residence,None,ST. ALBANS
411241,36,M,W,Intimidation,Public Road,Personal Weapons,ST. ALBANS
411243,25,F,W,Aggravated Assault,Residence,Handgun,ST. ALBANS
411248,13,M,W,Aggravated Assault,Residence,Knife,ST. ALBANS
411253,34,M,W,Simple Assault,Residence,Personal Weapons,ST. ALBANS
411265,35,M,W,Aggravated Assault,Residence,Personal Weapons,ST. ALBANS
411269,84,M,W,Simple Assault,Residence,Personal Weapons,ST. ALBANS
411289,36,F,W,Simple Assault,Convenience Store,Personal Weapons,BENNINGTON
411292,28,M,B,Simple Assault,Public Road,Personal Weapons,BENNINGTON
411295,19,M,B,Simple Assault,Public Road,Personal Weapons,BENNINGTON
411302,52,M,W,Intimidation,Hospital,Personal Weapons,BENNINGTON
411305,50,M,W,Aggravated Assault,Residence,Motor Vehicle,BENNINGTON
411315,61,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
411317,54,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412228,28,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412231,48,M,W,Simple Assault,Parking Lot,None,BENNINGTON
412234,55,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412238,51,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412239,48,M,W,Aggravated Assault,Residence,Blunt Object,BENNINGTON
412243,52,M,W,Destruction of Property,Residence,Personal Weapons,BENNINGTON
412247,45,M,U,Simple Assault,Residence,None,BENNINGTON
412248,37,F,W,Simple Assault,Public Road,Personal Weapons,BENNINGTON
412254,46,M,W,Simple Assault,Residence,None,BENNINGTON
412256,58,F,W,Simple Assault,Public Road,Personal Weapons,BENNINGTON
412263,37,M,W,Rape,Residence,None,BENNINGTON
412265,26,M,W,Destruction of Property,Residence,None,BENNINGTON
412266,23,F,W,Simple Assault,Residence,None,BENNINGTON
412275,16,M,W,Aggravated Assault,Residence,Knife,BENNINGTON
412276,31,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412278,51,M,W,Simple Assault,Restaurant,Personal Weapons,BENNINGTON
412290,37,M,W,Simple Assault,Hospital,None,BENNINGTON
412295,38,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412303,31,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412304,52,M,W,Embezzlement,Specialty Store,Handgun,BENNINGTON
412310,46,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412314,43,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412318,14,M,W,Fondling,Residence,Personal Weapons,BENNINGTON
412322,25,M,W,Aggravated Assault,Public Road,None,BENNINGTON
412327,23,M,B,Robbery,Residence,Personal Weapons,BENNINGTON
412328,26,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412329,32,M,W,Aggravated Assault,Residence,None,BENNINGTON
412331,35,F,W,Aggravated Assault,Residence,Blunt Object,BENNINGTON
412333,41,M,W,Simple Assault,Homeless Shelter,None,BENNINGTON
412334,75,F,W,Simple Assault,Other/Unknown,Personal Weapons,BENNINGTON
412338,28,M,W,Simple Assault,Public Road,Personal Weapons,BENNINGTON
412340,52,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412344,27,M,B,Simple Assault,Public Road,Personal Weapons,BENNINGTON
412351,33,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
412352,19,M,W,All Other Larceny,Residence,Personal Weapons,BENNINGTON
412363,56,M,W,Aggravated Assault,Park/Playground,Knife,BENNINGTON
412365,24,M,B,Motor Vehicle Theft,Public Road,Personal Weapons,BENNINGTON
412371,12,F,W,Simple Assault,Field/Woods,None,BENNINGTON
412380,73,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413279,32,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413294,28,F,W,Simple Assault,Hotel,Personal Weapons,BENNINGTON
413313,36,M,W,Simple Assault,Hotel,Personal Weapons,BENNINGTON
413317,31,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413322,25,M,W,Simple Assault,Hospital,Personal Weapons,BENNINGTON
413327,51,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
413333,60,M,W,Rape,Parking Lot,Personal Weapons,BENNINGTON
413335,41,M,W,Kidnapping/Abduction,Parking Lot,Personal Weapons,BENNINGTON
413336,57,M,W,Aggravated Assault,Residence,Knife,BENNINGTON
413337,33,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413353,20,F,W,Aggravated Assault,Public Road,Motor Vehicle,BENNINGTON
413354,41,M,B,Robbery,Convenience Store,Knife,BENNINGTON
413360,32,M,W,Weapon Law Violations,Residence,Firearm,BENNINGTON
413362,31,F,W,Simple Assault,Parking Lot,Personal Weapons,BENNINGTON
413371,40,F,W,Aggravated Assault,Public Road,Motor Vehicle,BENNINGTON
413373,21,M,W,Aggravated Assault,Department Store,Personal Weapons,BENNINGTON
413378,23,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413381,32,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413385,18,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413389,33,M,W,Murder and Nonnegligent Manslaughter,Residence,Knife,BENNINGTON
413400,41,M,W,Aggravated Assault,Other/Unknown,Personal Weapons,BENNINGTON
413403,37,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
413408,22,M,B,Simple Assault,Residence,None,BENNINGTON
413419,52,F,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414288,31,M,W,Aggravated Assault,Residence,Shotgun,BENNINGTON
414289,26,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414294,50,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414300,27,M,W,Aggravated Assault,Place Of Worship,Knife,BENNINGTON
414301,53,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414302,21,M,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414304,34,F,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414305,55,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414306,28,M,W,Fondling,Hotel,Personal Weapons,BENNINGTON
414308,33,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
414310,23,F,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414316,54,M,W,Rape,Government Building,None,BENNINGTON
414322,31,M,W,Aggravated Assault,Place Of Worship,Knife,BENNINGTON
414334,19,M,W,Aggravated Assault,Residence,Knife,BENNINGTON
414337,19,M,W,Aggravated Assault,Residence,Knife,BENNINGTON
414340,42,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414342,27,M,W,Simple Assault,Residence,None,BENNINGTON
414344,58,M,W,Murder and Nonnegligent Manslaughter,Residence,Personal Weapons,BENNINGTON
414346,25,M,W,Burglary/Breaking & Entering,Residence,Personal Weapons,BENNINGTON
414348,26,F,W,Simple Assault,Public Road,Personal Weapons,BENNINGTON
414349,53,M,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414366,35,F,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414367,33,F,W,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414370,51,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414371,43,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
414373,30,F,B,Simple Assault,Jail/Prison,Personal Weapons,BENNINGTON
414377,27,F,W,Simple Assault,Public Road,Personal Weapons,BENNINGTON
414380,44,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414382,28,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414384,29,M,W,Destruction of Property,Public Road,Blunt Object,BENNINGTON
414387,35,F,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
414389,36,M,W,Weapon Law Violations,Public Road,Handgun,BENNINGTON
414390,35,F,W,Weapon Law Violations,Residence,Shotgun,BENNINGTON
414394,24,M,W,Weapon Law Violations,Residence,Shotgun,BENNINGTON
414397,45,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
414404,24,M,B,Kidnapping/Abduction,Public Road,Personal Weapons,BENNINGTON
414407,33,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
414409,23,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414418,45,M,W,Simple Assault,Residence,None,BENNINGTON
414420,21,M,W,Kidnapping/Abduction,Residence,None,BENNINGTON
414430,23,F,W,Destruction of Property,Residence,Personal Weapons,BENNINGTON
414431,44,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
414443,30,M,W,Simple Assault,Hospital,Personal Weapons,BENNINGTON
414446,46,F,W,Simple Assault,Residence,None,BENNINGTON
414448,32,M,W,Kidnapping/Abduction,Public Road,None,BENNINGTON
415337,32,M,W,Simple Assault,Residence,None,BENNINGTON
415338,16,M,W,Simple Assault,School,Personal Weapons,BENNINGTON
415345,23,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
415347,24,M,B,Aggravated Assault,Residence,Knife,BENNINGTON
415358,54,M,W,Simple Assault,Hotel,None,BENNINGTON
415380,36,M,W,Simple Assault,Residence,None,BENNINGTON
415389,23,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
415417,23,M,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
415433,27,F,W,Simple Assault,Residence,Personal Weapons,BENNINGTON
415435,34,M,W,Simple Assault,Hospital,Personal Weapons,BENNINGTON
415448,34,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
415455,38,M,W,Aggravated Assault,Public Road,Personal Weapons,BENNINGTON
415458,34,M,W,Simple Assault,Hospital,Personal Weapons,BENNINGTON
415470,42,M,W,Aggravated Assault,Residence,Personal Weapons,BENNINGTON
415471,23,F,W,Destruction of Property,Residence,Personal Weapons,BENNINGTON
415473,15,M,W,Simple Assault,School/College,Personal Weapons,BENNINGTON
415474,16,M,W,Simple Assault,School/College,Personal Weapons,BENNINGTON
415482,36,F,W,Simple Assault,Hospital,Personal Weapons,BENNINGTON
415484,31,M,W,Fondling,Government Building,Personal Weapons,BENNINGTON
416387,13,M,W,Simple Assault,School,None,LUDLOW
416388,27,M,W,Simple Assault,Residence,Personal Weapons,LUDLOW
416394,21,F,W,Simple Assault,Public Road,None,LUDLOW
416399,15,F,W,Aggravated Assault,Public Road,None,LUDLOW
416409,49,M,W,Aggravated Assault,Residence,None,LUDLOW
435374,19,M,W,Kidnapping/Abduction,Residence,Personal Weapons,RUTLAND
435381,31,M,W,Aggravated Assault,Residence,Personal Weapons,RUTLAND
435399,37,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435400,37,M,W,Simple Assault,Residence,None,RUTLAND
435406,44,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435407,47,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435408,48,M,B,Aggravated Assault,Residence,Personal Weapons,RUTLAND
435410,58,U,W,Rape,Hotel,None,RUTLAND
435412,27,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435417,32,F,W,Simple Assault,Residence,None,RUTLAND
435427,42,M,W,Simple Assault,Bar/Nightclub,Personal Weapons,RUTLAND
435435,20,M,U,Simple Assault,Residence,None,RUTLAND
435448,29,M,W,Aggravated Assault,Residence,Personal Weapons,RUTLAND
435454,36,M,A,Aggravated Assault,Residence,Knife,RUTLAND
435473,35,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435475,32,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435488,24,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435505,24,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435513,26,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
435514,45,M,W,Simple Assault,Public Road,None,RUTLAND
435516,24,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
436410,31,M,W,Aggravated Assault,Residence,None,RUTLAND
436411,27,M,W,Purse-snatching,Residence,None,RUTLAND
436412,20,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
436446,36,M,W,Kidnapping/Abduction,Residence,None,RUTLAND
436447,25,M,W,Robbery,Restaurant,Handgun,RUTLAND
436454,26,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
436455,17,F,W,Simple Assault,Public Road,None,RUTLAND
436458,20,M,W,Drug/Narcotic Violations,Public Road,None,RUTLAND
436462,17,M,W,Drug/Narcotic Violations,Public Road,None,RUTLAND
436463,17,M,W,Weapon Law Violations,School,Knife,RUTLAND
436468,28,M,W,Simple Assault,Residence,None,RUTLAND
436475,28,F,W,Simple Assault,Parking Lot,Personal Weapons,RUTLAND
436476,18,F,W,Simple Assault,Parking Lot,Personal Weapons,RUTLAND
436492,35,M,W,Weapon Law Violations,Convenience Store,Knife,RUTLAND
436494,28,M,W,Aggravated Assault,Residence,Personal Weapons,RUTLAND
436497,25,F,W,Simple Assault,Residence,Personal Weapons,RUTLAND
436509,14,M,W,Weapon Law Violations,Other/Unknown,Knife,RUTLAND
436527,32,M,W,Aggravated Assault,Residence,None,RUTLAND
436535,18,M,W,Aggravated Assault,Residence,Rifle,RUTLAND
436542,18,M,W,Rape,Residence,None,RUTLAND
436543,31,M,W,Simple Assault,Public Road,None,RUTLAND
436552,35,M,W,Robbery,Residence,Handgun,RUTLAND
436554,28,F,W,Simple Assault,Residence,None,RUTLAND
436560,35,F,W,Simple Assault,Residence,None,RUTLAND
436563,40,M,W,Aggravated Assault,Residence,Other Firearm,RUTLAND
436566,25,F,W,Simple Assault,Convenience Store,Personal Weapons,RUTLAND
437464,22,M,W,Simple Assault,Jail/Prison,Personal Weapons,RUTLAND
437466,53,M,U,Simple Assault,Residence,None,RUTLAND
437467,16,F,W,Simple Assault,School,Personal Weapons,RUTLAND
437469,22,M,W,Simple Assault,Field/Woods,Personal Weapons,RUTLAND
437471,36,M,W,Robbery,Convenience Store,None,RUTLAND
437475,13,M,W,Simple Assault,School/College,Personal Weapons,RUTLAND
437476,39,M,W,Simple Assault,Residence,Personal Weapons,RUTLAND
437479,48,M,W,Kidnapping/Abduction,Residence,Personal Weapons,CASTLETON
437484,50,M,W,Simple Assault,Jail/Prison,Personal Weapons,CASTLETON
437536,18,M,W,Simple Assault,Residence,Personal Weapons,DOVER
437548,16,M,W,Rape,Field/Woods,None,DOVER
437556,52,M,W,Simple Assault,Residence,Personal Weapons,DOVER
437562,23,F,W,Simple Assault,Residence,Personal Weapons,DOVER
437574,39,M,W,Simple Assault,Public Road,Personal Weapons,DOVER
437575,28,M,W,Simple Assault,Residence,Personal Weapons,DOVER
437584,35,M,B,Aggravated Assault,Residence,Knife,DOVER
437586,62,F,W,Simple Assault,Residence,Personal Weapons,DOVER
665505,29,F,W,Simple Assault,Public Road,Personal Weapons,BRADFORD
956636,85,M,W,Simple Assault,Residence,None,FRANKLIN
956637,57,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956639,20,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956640,50,M,W,Simple Assault,Public Road,Personal Weapons,FRANKLIN
956644,74,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956648,40,M,W,Aggravated Assault,Residence,Personal Weapons,FRANKLIN
956652,24,M,W,Simple Assault,Jail/Prison,Personal Weapons,FRANKLIN
956655,41,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956659,35,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956664,20,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956666,12,M,W,Simple Assault,School,Personal Weapons,FRANKLIN
956668,33,M,W,Simple Assault,Residence,None,FRANKLIN
956673,24,M,W,Aggravated Assault,Residence,Asphyxiation,FRANKLIN
956676,34,M,W,Simple Assault,Public Road,None,FRANKLIN
956677,58,M,B,Aggravated Assault,Residence,None,FRANKLIN
956678,34,F,W,Simple Assault,Residence,None,FRANKLIN
956681,34,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956682,24,F,W,Aggravated Assault,Bar/Nightclub,Blunt Object,FRANKLIN
956683,23,M,B,Simple Assault,Public Road,None,FRANKLIN
956684,18,M,W,Aggravated Assault,Residence,Personal Weapons,FRANKLIN
956685,32,M,W,Simple Assault,Parking Lot,Personal Weapons,FRANKLIN
956696,35,M,A,Simple Assault,Residence,Personal Weapons,FRANKLIN
956699,29,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956700,31,M,W,Rape,Residence,Personal Weapons,FRANKLIN
956701,59,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956708,26,M,W,Rape,Public Road,None,FRANKLIN
956714,21,M,A,Simple Assault,Residence,None,FRANKLIN
956718,23,F,B,Simple Assault,Residence,Personal Weapons,FRANKLIN
956720,53,F,W,Intimidation,Residence,None,FRANKLIN
956721,15,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956725,43,F,W,Simple Assault,Residence,None,FRANKLIN
956730,73,M,W,Fondling,Hotel,Personal Weapons,FRANKLIN
956732,37,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956733,57,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956738,26,M,W,Aggravated Assault,Hotel,None,FRANKLIN
956739,33,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956743,29,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956744,21,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
956746,20,M,W,Simple Assault,Residence,None,FRANKLIN
957645,38,M,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
957649,35,F,W,Simple Assault,Residence,Personal Weapons,FRANKLIN
957651,19,M,W,Aggravated Assault,Residence,Personal Weapons,FRANKLIN
957654,83,M,W,Rape,Residence,None,FRANKLIN
957659,53,M,W,Simple Assault,Government Building,None,FRANKLIN
957660,12,M,W,Simple Assault,School,None,FRANKLIN
957668,46,M,W,Simple Assault,Public Road,None,FRANKLIN
957670,14,M,B,Simple Assault,Universtiy,None,FRANKLIN
957675,16,M,B,Simple Assault,Residence,None,FRANKLIN
957676,24,M,W,Rape,Residence,None,FRANKLIN
957677,30,M,W,Aggravated Assault,Residence,Personal Weapons,FRANKLIN
957680,35,F,W,Burglary/Breaking & Entering,Residence,Personal Weapons,FRANKLIN
957682,18,M,W,Simple Assault,Residence,None,FRANKLIN
957685,31,M,W,Simple Assault,Public Road,Personal Weapons,FRANKLIN
957690,35,F,W,Burglary/Breaking & Entering,Residence,Personal Weapons,FRANKLIN
957695,61,M,W,Aggravated Assault,Residence,Personal Weapons,FRANKLIN
957701,32,M,W,Simple Assault,Residence,None,SWANTON
957705,42,M,W,Aggravated Assault,Residence,Personal Weapons,SWANTON
957706,38,M,W,Aggravated Assault,Public Road,Knife,SWANTON
957711,18,M,W,Fondling,Residence,None,SWANTON
957712,35,F,W,Robbery,Bank,Handgun,SWANTON
957713,31,M,W,Simple Assault,Hotel,Personal Weapons,SWANTON
957714,15,M,W,Simple Assault,Residence,Personal Weapons,SWANTON
957721,45,F,W,Simple Assault,Residence,None,SWANTON
957722,22,M,B,Weapon Law Violations,Hotel,Shotgun,SWANTON
957724,22,F,B,Simple Assault,Hotel,Personal Weapons,SWANTON
957730,14,M,W,Simple Assault,Residence,Personal Weapons,SWANTON
957735,36,M,W,Rape,Residence,None,SWANTON
957739,38,M,W,Simple Assault,Public Road,Personal Weapons,SWANTON
957742,18,M,W,Aggravated Assault,Parking Lot,Firearm,SWANTON
957743,38,M,B,Simple Assault,Residence,None,SWANTON
957744,16,M,W,Rape,Abandoned Structure,None,SWANTON
1041036,16,M,W,Simple Assault,Residence,Personal Weapons,BRISTOL
1041053,16,M,A,Simple Assault,Residence,Personal Weapons,BRISTOL
1041062,34,M,W,Simple Assault,Residence,Personal Weapons,BRISTOL
1041084,36,M,W,Aggravated Assault,Residence,Knife,BRISTOL
1041086,28,M,W,Simple Assault,Residence,None,BRISTOL
1042016,18,M,W,Aggravated Assault,Residence,Personal Weapons,HINESBURG
1042018,36,M,W,Aggravated Assault,Residence,Blunt Object,HINESBURG
1042020,18,M,W,Simple Assault,Public Road,Personal Weapons,HINESBURG
1042021,21,M,W,Simple Assault,Residence,None,HINESBURG
1042026,31,M,W,Aggravated Assault,Residence,Personal Weapons,HINESBURG
1042033,47,M,W,Weapon Law Violations,Residence,Firearm,HINESBURG
1042035,45,F,W,Simple Assault,Public Road,None,HINESBURG
1042037,91,M,W,Simple Assault,Hospital,Personal Weapons,HINESBURG
1062302,37,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1062307,50,M,W,Aggravated Assault,Residence,Handgun (Automatic), ST. JOHNSBURY
1062311,28,M,W,Drug/Narcotic Violations,Hotel,Handgun, ST. JOHNSBURY
1062312,39,M,W,Drug/Narcotic Violations,Hotel,Handgun, ST. JOHNSBURY
1062319,33,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1062330,49,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1062331,29,M,W,Kidnapping/Abduction,Residence,Personal Weapons, ST. JOHNSBURY
1062332,39,M,W,Robbery,Gas Station,Handgun, ST. JOHNSBURY
1062333,13,M,W,Aggravated Assault,Residence,None, ST. JOHNSBURY
1062334,54,M,W,Aggravated Assault,Residence,Rifle, ST. JOHNSBURY
1062336,55,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1063268,41,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063273,27,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1063282,41,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1063283,51,M,W,Fondling,Residence,None, ST. JOHNSBURY
1063299,32,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1063305,43,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063308,23,F,W,Simple Assault,Jail/Prison,Personal Weapons, ST. JOHNSBURY
1063315,29,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063318,24,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063344,45,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063365,35,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1063370,16,M,B,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063378,37,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1063379,33,M,W,Simple Assault,Universtiy,None, ST. JOHNSBURY
1063381,23,M,W,Rape,Residence,Personal Weapons, ST. JOHNSBURY
1063385,22,M,W,Rape,School/College,None, ST. JOHNSBURY
1063387,17,M,W,Drug/Narcotic Violations,Residence,Personal Weapons, ST. JOHNSBURY
1063388,39,F,W,Stolen Property Offenses,Residence,Shotgun, ST. JOHNSBURY
1063389,36,M,W,Aggravated Assault,Residence,Handgun, ST. JOHNSBURY
1063392,34,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064326,14,M,W,Simple Assault,Public Road,None, ST. JOHNSBURY
1064330,14,M,W,Fondling,Residence,None, ST. JOHNSBURY
1064352,38,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064361,12,M,W,Simple Assault,Government Building,None, ST. JOHNSBURY
1064365,43,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064369,32,M,W,Robbery,Public Road,Personal Weapons, ST. JOHNSBURY
1064370,44,M,W,Burglary/Breaking & Entering,Residence,Personal Weapons, ST. JOHNSBURY
1064377,34,F,W,Robbery,Public Road,Personal Weapons, ST. JOHNSBURY
1064378,60,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064382,38,M,B,Simple Assault,Parking Lot,Personal Weapons, ST. JOHNSBURY
1064383,30,M,W,Kidnapping/Abduction,Residence,Personal Weapons, ST. JOHNSBURY
1064391,54,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064399,18,F,W,Simple Assault,Park/Playground,Personal Weapons, ST. JOHNSBURY
1064404,26,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064409,25,M,W,Kidnapping/Abduction,Public Road,Personal Weapons, ST. JOHNSBURY
1064410,20,M,W,Simple Assault,School/College,None, ST. JOHNSBURY
1064411,34,M,W,Stolen Property Offenses,Residence,Shotgun, ST. JOHNSBURY
1064413,50,M,B,Rape,Hotel,Personal Weapons, ST. JOHNSBURY
1064417,17,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064432,14,M,B,Weapon Law Violations,School,Knife, ST. JOHNSBURY
1064440,29,M,W,Simple Assault,Hospital,Personal Weapons, ST. JOHNSBURY
1064445,28,M,W,Robbery,Grocery,Knife, ST. JOHNSBURY
1064446,41,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1064447,12,M,W,Simple Assault,School,Personal Weapons, ST. JOHNSBURY
1064448,28,F,W,Simple Assault,Public Road,None, ST. JOHNSBURY
1064449,41,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1064452,36,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1064453,30,F,W,Destruction of Property,Residence,Personal Weapons, ST. JOHNSBURY
1064460,16,M,W,Simple Assault,School,None, ST. JOHNSBURY
1064468,35,M,W,Destruction of Property,Residence,Personal Weapons, ST. JOHNSBURY
1064474,32,M,W,Simple Assault,Hospital,Personal Weapons, ST. JOHNSBURY
1064480,41,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1064486,56,M,B,Theft From Motor Vehicle,Parking Lot,Knife, ST. JOHNSBURY
1065391,20,M,W,Rape,Residence,Personal Weapons, ST. JOHNSBURY
1065398,16,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065403,39,M,W,Simple Assault,Specialty Store,Personal Weapons, ST. JOHNSBURY
1065404,24,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065409,28,M,W,Kidnapping/Abduction,Public Road,Personal Weapons, ST. JOHNSBURY
1065416,17,M,W,Simple Assault,School/College,Personal Weapons, ST. JOHNSBURY
1065421,22,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065424,38,M,A,Simple Assault,Residence,None, ST. JOHNSBURY
1065439,33,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065445,31,M,U,Aggravated Assault,Residence,Handgun, ST. JOHNSBURY
1065450,33,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1065452,30,M,W,Stolen Property Offenses,Residence,Handgun (Automatic), ST. JOHNSBURY
1065453,57,M,W,Kidnapping/Abduction,Residence,Knife, ST. JOHNSBURY
1065461,35,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1065466,15,F,W,Destruction of Property,Residence,Personal Weapons, ST. JOHNSBURY
1065473,15,F,W,Aggravated Assault,Public Road,Personal Weapons, ST. JOHNSBURY
1065475,32,M,W,Shoplifting,Department Store,Personal Weapons, ST. JOHNSBURY
1065480,61,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
